Game_Date,Sport,League_ID,Game_Status,Home_Team,Away_Team,Home_Score_Final,Away_Score_Final,Game_ID
2023-08-16 17:10:00,Baseball,1,Finished,Minnesota Twins,Detroit Tigers,,,137984
2023-08-16 19:10:00,Baseball,1,Finished,Colorado Rockies,Arizona Diamondbacks,,,137985
2023-08-16 19:45:00,Baseball,1,Finished,San Francisco Giants,Tampa Bay Rays,,,137987
2023-08-16 22:40:00,Baseball,1,Finished,Cincinnati Reds,Cleveland Guardians,,,137995
2023-08-16 22:40:00,Baseball,1,Finished,Miami Marlins,Houston Astros,,,137996
2023-08-16 22:45:00,Baseball,1,Finished,St.Louis Cardinals,Oakland Athletics,,,137990
2023-08-16 23:05:00,Baseball,1,Finished,Washington Nationals,Boston Red Sox,,,137997
2023-08-16 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Philadelphia Phillies,,,137988
2023-08-16 23:20:00,Baseball,1,Finished,Atlanta Braves,New York Yankees,,,137986
2023-08-17 00:05:00,Baseball,1,Finished,Chicago Cubs,Chicago White Sox,,,137989
2023-08-17 00:05:00,Baseball,1,Finished,Texas Rangers,Los Angeles Angels,,,137991
2023-08-17 00:10:00,Baseball,1,Finished,Kansas City Royals,Seattle Mariners,,,137994
2023-08-17 00:40:00,Baseball,1,Finished,San Diego Padres,Baltimore Orioles,,,137998
2023-08-17 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Milwaukee Brewers,,,137993
2023-08-17 18:10:00,Baseball,1,Finished,Kansas City Royals,Seattle Mariners,,,138000
2023-08-17 20:05:00,Baseball,1,Finished,Washington Nationals,Boston Red Sox,,,138003
2023-08-17 23:15:00,Baseball,1,Finished,St.Louis Cardinals,New York Mets,,,138002
2023-08-18 01:40:00,Baseball,1,Finished,San Diego Padres,Arizona Diamondbacks,,,138004
2023-08-18 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Milwaukee Brewers,,,138001
2023-08-18 18:20:00,Baseball,1,Finished,Chicago Cubs,Kansas City Royals,,,138015
2023-08-18 20:10:00,Baseball,1,Finished,Cleveland Guardians,Detroit Tigers,,,138013
2023-08-18 22:40:00,Baseball,1,Finished,Cincinnati Reds,Toronto Blue Jays,,,138014
2023-08-18 23:05:00,Baseball,1,Finished,New York Yankees,Boston Red Sox,,,138009
2023-08-18 23:05:00,Baseball,1,Finished,Washington Nationals,Philadelphia Phillies,,,138016
2023-08-18 23:10:00,Baseball,1,Finished,Cleveland Guardians,Detroit Tigers,,,137999
2023-08-18 23:20:00,Baseball,1,Finished,Atlanta Braves,San Francisco Giants,,,138006
2023-08-19 00:05:00,Baseball,1,Finished,Texas Rangers,Milwaukee Brewers,,,138007
2023-08-19 00:10:00,Baseball,1,Finished,Houston Astros,Seattle Mariners,,,138012
2023-08-19 00:10:00,Baseball,1,Finished,Minnesota Twins,Pittsburgh Pirates,,,138017
2023-08-19 00:15:00,Baseball,1,Finished,St.Louis Cardinals,New York Mets,,,138010
2023-08-19 00:40:00,Baseball,1,Finished,Colorado Rockies,Chicago White Sox,,,138018
2023-08-19 01:38:00,Baseball,1,Finished,Los Angeles Angels,Tampa Bay Rays,,,138011
2023-08-19 01:40:00,Baseball,1,Finished,Oakland Athletics,Baltimore Orioles,,,138008
2023-08-19 01:40:00,Baseball,1,Finished,San Diego Padres,Arizona Diamondbacks,,,138019
2023-08-19 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Miami Marlins,,,138005
2023-08-19 17:05:00,Baseball,1,Finished,New York Yankees,Boston Red Sox,,,138024
2023-08-19 18:20:00,Baseball,1,Finished,Chicago Cubs,Kansas City Royals,,,138029
2023-08-19 19:00:00,Baseball,1,Finished,Los Angeles Dodgers,Miami Marlins,,,138041
2023-08-19 19:10:00,Baseball,1,Finished,San Diego Padres,Arizona Diamondbacks,,,138048
2023-08-19 20:05:00,Baseball,1,Finished,Texas Rangers,Milwaukee Brewers,,,138021
2023-08-19 20:05:00,Baseball,1,Finished,Washington Nationals,Philadelphia Phillies,,,138031
2023-08-19 20:07:00,Baseball,1,Finished,Los Angeles Angels,Tampa Bay Rays,,,138043
2023-08-19 22:40:00,Baseball,1,Finished,Cincinnati Reds,Toronto Blue Jays,,,138028
2023-08-19 23:10:00,Baseball,1,Finished,Cleveland Guardians,Detroit Tigers,,,138025
2023-08-19 23:10:00,Baseball,1,Finished,Houston Astros,Seattle Mariners,,,138027
2023-08-19 23:10:00,Baseball,1,Finished,Minnesota Twins,Pittsburgh Pirates,,,138032
2023-08-19 23:15:00,Baseball,1,Finished,St.Louis Cardinals,New York Mets,,,138022
2023-08-19 23:20:00,Baseball,1,Finished,Atlanta Braves,San Francisco Giants,,,138030
2023-08-20 00:10:00,Baseball,1,Finished,Colorado Rockies,Chicago White Sox,,,138033
2023-08-20 00:40:00,Baseball,1,Finished,San Diego Padres,Arizona Diamondbacks,,,138034
2023-08-20 01:07:00,Baseball,1,Finished,Oakland Athletics,Baltimore Orioles,,,138023
2023-08-20 01:07:00,Baseball,1,Finished,Los Angeles Angels,Tampa Bay Rays,,,138026
2023-08-20 01:10:00,Baseball,1,Finished,Los Angeles Dodgers,Miami Marlins,,,138020
2023-08-20 17:05:00,Baseball,1,Finished,Houston Astros,Seattle Mariners,,,138042
2023-08-20 17:35:00,Baseball,1,Finished,New York Yankees,Boston Red Sox,,,138040
2023-08-20 17:35:00,Baseball,1,Finished,Atlanta Braves,San Francisco Giants,,,138044
2023-08-20 17:40:00,Baseball,1,Finished,Cleveland Guardians,Detroit Tigers,,,138045
2023-08-20 17:40:00,Baseball,1,Finished,Cincinnati Reds,Toronto Blue Jays,,,138047
2023-08-20 18:10:00,Baseball,1,Finished,Minnesota Twins,Pittsburgh Pirates,,,138035
2023-08-20 18:15:00,Baseball,1,Finished,St.Louis Cardinals,New York Mets,,,138038
2023-08-20 18:20:00,Baseball,1,Finished,Chicago Cubs,Kansas City Royals,,,138046
2023-08-20 18:35:00,Baseball,1,Finished,Texas Rangers,Milwaukee Brewers,,,138037
2023-08-20 19:10:00,Baseball,1,Finished,Colorado Rockies,Chicago White Sox,,,138036
2023-08-20 20:07:00,Baseball,1,Finished,Oakland Athletics,Baltimore Orioles,,,138039
2023-08-20 23:10:00,Baseball,1,Finished,Washington Nationals,Philadelphia Phillies,,,138049
2023-08-21 22:40:00,Baseball,1,Finished,Detroit Tigers,Chicago Cubs,,,138053
2023-08-21 22:40:00,Baseball,1,Finished,Philadelphia Phillies,San Francisco Giants,,,138057
2023-08-21 23:05:00,Baseball,1,Finished,Pittsburgh Pirates,St.Louis Cardinals,,,138058
2023-08-21 23:20:00,Baseball,1,Finished,Atlanta Braves,New York Mets,,,138055
2023-08-22 00:10:00,Baseball,1,Finished,Houston Astros,Boston Red Sox,,,138050
2023-08-22 00:10:00,Baseball,1,Finished,Chicago White Sox,Seattle Mariners,,,138054
2023-08-22 01:40:00,Baseball,1,Finished,Oakland Athletics,Kansas City Royals,,,138051
2023-08-22 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Texas Rangers,,,138056
2023-08-22 01:40:00,Baseball,1,Finished,San Diego Padres,Miami Marlins,,,138059
2023-08-22 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Colorado Rockies,,,138061
2023-08-22 22:40:00,Baseball,1,Finished,Detroit Tigers,Chicago Cubs,,,138066
2023-08-22 22:40:00,Baseball,1,Finished,Philadelphia Phillies,San Francisco Giants,,,138071
2023-08-22 23:05:00,Baseball,1,Finished,New York Yankees,Washington Nationals,,,138063
2023-08-22 23:05:00,Baseball,1,Finished,Baltimore Orioles,Toronto Blue Jays,,,138068
2023-08-22 23:05:00,Baseball,1,Finished,Pittsburgh Pirates,St.Louis Cardinals,,,138072
2023-08-22 23:10:00,Baseball,1,Finished,Cleveland Guardians,Los Angeles Dodgers,,,138067
2023-08-22 23:20:00,Baseball,1,Finished,Atlanta Braves,New York Mets,,,138069
2023-08-23 00:10:00,Baseball,1,Finished,Houston Astros,Boston Red Sox,,,138060
2023-08-23 00:10:00,Baseball,1,Finished,Chicago White Sox,Seattle Mariners,,,138065
2023-08-23 00:10:00,Baseball,1,Finished,Milwaukee Brewers,Minnesota Twins,,,138073
2023-08-23 01:38:00,Baseball,1,Finished,Los Angeles Angels,Cincinnati Reds,,,138064
2023-08-23 01:40:00,Baseball,1,Finished,Oakland Athletics,Kansas City Royals,,,138062
2023-08-23 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Texas Rangers,,,138070
2023-08-23 01:40:00,Baseball,1,Finished,San Diego Padres,Miami Marlins,,,138074
2023-08-23 16:35:00,Baseball,1,Finished,Pittsburgh Pirates,St.Louis Cardinals,,,138075
2023-08-23 17:10:00,Baseball,1,Finished,Detroit Tigers,Chicago Cubs,,,138081
2023-08-23 18:10:00,Baseball,1,Finished,Milwaukee Brewers,Minnesota Twins,,,138076
2023-08-23 18:10:00,Baseball,1,Finished,Chicago White Sox,Seattle Mariners,,,138086
2023-08-23 19:37:00,Baseball,1,Finished,Oakland Athletics,Kansas City Royals,,,138078
2023-08-23 20:05:00,Baseball,1,Finished,Philadelphia Phillies,San Francisco Giants,,,138087
2023-08-23 20:07:00,Baseball,1,Finished,Los Angeles Angels,Cincinnati Reds,,,138080
2023-08-23 20:10:00,Baseball,1,Finished,San Diego Padres,Miami Marlins,,,138088
2023-08-23 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Colorado Rockies,,,138077
2023-08-23 23:05:00,Baseball,1,Finished,New York Yankees,Washington Nationals,,,138079
2023-08-23 23:05:00,Baseball,1,Finished,Baltimore Orioles,Toronto Blue Jays,,,138085
2023-08-23 23:20:00,Baseball,1,Finished,Atlanta Braves,New York Mets,,,138083
2023-08-24 00:10:00,Baseball,1,Finished,Houston Astros,Boston Red Sox,,,138082
2023-08-24 01:38:00,Baseball,1,Finished,Los Angeles Angels,Cincinnati Reds,,,138052
2023-08-24 16:10:00,Baseball,1,Finished,Cleveland Guardians,Los Angeles Dodgers,,,138084
2023-08-24 17:05:00,Baseball,1,Finished,New York Yankees,Washington Nationals,,,138093
2023-08-24 17:10:00,Baseball,1,Finished,Tampa Bay Rays,Colorado Rockies,,,138094
2023-08-24 18:10:00,Baseball,1,Finished,Cleveland Guardians,Los Angeles Dodgers,,,138092
2023-08-24 18:10:00,Baseball,1,Finished,Houston Astros,Boston Red Sox,,,138095
2023-08-24 23:05:00,Baseball,1,Finished,Baltimore Orioles,Toronto Blue Jays,,,138090
2023-08-24 23:05:00,Baseball,1,Finished,Pittsburgh Pirates,Chicago Cubs,,,138096
2023-08-24 23:10:00,Baseball,1,Finished,Minnesota Twins,Texas Rangers,,,138097
2023-08-25 00:10:00,Baseball,1,Finished,Chicago White Sox,Oakland Athletics,,,138091
2023-08-25 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Cincinnati Reds,,,138089
2023-08-25 22:40:00,Baseball,1,Finished,Tampa Bay Rays,New York Yankees,,,138100
2023-08-25 22:40:00,Baseball,1,Finished,Detroit Tigers,Houston Astros,,,138104
2023-08-25 22:40:00,Baseball,1,Finished,Miami Marlins,Washington Nationals,,,138108
2023-08-25 23:05:00,Baseball,1,Finished,Baltimore Orioles,Colorado Rockies,,,138107
2023-08-25 23:05:00,Baseball,1,Finished,Philadelphia Phillies,St.Louis Cardinals,,,138109
2023-08-25 23:05:00,Baseball,1,Finished,Pittsburgh Pirates,Chicago Cubs,,,138110
2023-08-25 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Cleveland Guardians,,,138099
2023-08-25 23:10:00,Baseball,1,Finished,Chicago White Sox,Oakland Athletics,,,138102
2023-08-25 23:10:00,Baseball,1,Finished,New York Mets,Los Angeles Angels,,,138103
2023-08-25 23:10:00,Baseball,1,Finished,Boston Red Sox,Los Angeles Dodgers,,,138105
2023-08-26 00:10:00,Baseball,1,Finished,Milwaukee Brewers,San Diego Padres,,,138111
2023-08-26 00:10:00,Baseball,1,Finished,Minnesota Twins,Texas Rangers,,,138112
2023-08-26 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Cincinnati Reds,,,138106
2023-08-26 02:10:00,Baseball,1,Finished,Seattle Mariners,Kansas City Royals,,,138101
2023-08-26 02:15:00,Baseball,1,Finished,San Francisco Giants,Atlanta Braves,,,138098
2023-08-26 19:07:00,Baseball,1,Finished,Toronto Blue Jays,Cleveland Guardians,,,138114
2023-08-26 20:05:00,Baseball,1,Finished,San Francisco Giants,Atlanta Braves,,,138117
2023-08-26 20:10:00,Baseball,1,Finished,Tampa Bay Rays,New York Yankees,,,138115
2023-08-26 20:10:00,Baseball,1,Finished,Seattle Mariners,Kansas City Royals,,,138116
2023-08-26 20:10:00,Baseball,1,Finished,Boston Red Sox,Los Angeles Dodgers,,,138120
2023-08-26 20:10:00,Baseball,1,Finished,Miami Marlins,Washington Nationals,,,138123
2023-08-26 22:10:00,Baseball,1,Finished,Detroit Tigers,Houston Astros,,,138118
2023-08-26 23:05:00,Baseball,1,Finished,Baltimore Orioles,Colorado Rockies,,,138121
2023-08-26 23:10:00,Baseball,1,Finished,New York Mets,Los Angeles Angels,,,138113
2023-08-26 23:10:00,Baseball,1,Finished,Chicago White Sox,Oakland Athletics,,,138119
2023-08-26 23:10:00,Baseball,1,Finished,Milwaukee Brewers,San Diego Padres,,,138127
2023-08-26 23:15:00,Baseball,1,Finished,Philadelphia Phillies,St.Louis Cardinals,,,138124
2023-08-26 23:15:00,Baseball,1,Finished,Pittsburgh Pirates,Chicago Cubs,,,138125
2023-08-26 23:15:00,Baseball,1,Finished,Minnesota Twins,Texas Rangers,,,138126
2023-08-27 00:10:00,Baseball,1,Finished,Arizona Diamondbacks,Cincinnati Reds,,,138122
2023-08-27 16:05:00,Baseball,1,Finished,New York Mets,Los Angeles Angels,,,138138
2023-08-27 17:35:00,Baseball,1,Finished,Philadelphia Phillies,St.Louis Cardinals,,,138128
2023-08-27 17:35:00,Baseball,1,Finished,Pittsburgh Pirates,Chicago Cubs,,,138129
2023-08-27 17:35:00,Baseball,1,Finished,Boston Red Sox,Los Angeles Dodgers,,,138139
2023-08-27 17:35:00,Baseball,1,Finished,Baltimore Orioles,Colorado Rockies,,,138140
2023-08-27 17:37:00,Baseball,1,Finished,Toronto Blue Jays,Cleveland Guardians,,,138133
2023-08-27 17:40:00,Baseball,1,Finished,Miami Marlins,Washington Nationals,,,138130
2023-08-27 17:40:00,Baseball,1,Finished,Tampa Bay Rays,New York Yankees,,,138134
2023-08-27 17:40:00,Baseball,1,Finished,Detroit Tigers,Houston Astros,,,138137
2023-08-27 18:10:00,Baseball,1,Finished,Milwaukee Brewers,San Diego Padres,,,138131
2023-08-27 18:10:00,Baseball,1,Finished,Minnesota Twins,Texas Rangers,,,138132
2023-08-27 18:10:00,Baseball,1,Finished,Chicago White Sox,Oakland Athletics,,,138142
2023-08-27 20:10:00,Baseball,1,Finished,Seattle Mariners,Kansas City Royals,,,138135
2023-08-27 20:10:00,Baseball,1,Finished,Arizona Diamondbacks,Cincinnati Reds,,,138141
2023-08-27 23:10:00,Baseball,1,Finished,San Francisco Giants,Atlanta Braves,,,138136
2023-08-28 22:40:00,Baseball,1,Finished,Detroit Tigers,New York Yankees,,,138150
2023-08-28 22:40:00,Baseball,1,Finished,Philadelphia Phillies,Los Angeles Angels,,,138154
2023-08-28 23:05:00,Baseball,1,Finished,Baltimore Orioles,Chicago White Sox,,,138153
2023-08-28 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Washington Nationals,,,138144
2023-08-28 23:10:00,Baseball,1,Finished,New York Mets,Texas Rangers,,,138143
2023-08-28 23:10:00,Baseball,1,Finished,Boston Red Sox,Houston Astros,,,138152
2023-08-28 23:40:00,Baseball,1,Finished,Minnesota Twins,Cleveland Guardians,,,138155
2023-08-28 23:45:00,Baseball,1,Finished,St.Louis Cardinals,San Diego Padres,,,138145
2023-08-29 00:05:00,Baseball,1,Finished,Chicago Cubs,Milwaukee Brewers,,,138151
2023-08-29 00:10:00,Baseball,1,Finished,Kansas City Royals,Pittsburgh Pirates,,,138148
2023-08-29 00:40:00,Baseball,1,Finished,Colorado Rockies,Atlanta Braves,,,138156
2023-08-29 01:40:00,Baseball,1,Finished,Seattle Mariners,Oakland Athletics,,,138146
2023-08-29 01:45:00,Baseball,1,Finished,San Francisco Giants,Cincinnati Reds,,,138147
2023-08-29 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Arizona Diamondbacks,,,138149
2023-08-29 22:40:00,Baseball,1,Finished,Detroit Tigers,New York Yankees,,,138160
2023-08-29 22:40:00,Baseball,1,Finished,Miami Marlins,Tampa Bay Rays,,,138168
2023-08-29 22:40:00,Baseball,1,Finished,Philadelphia Phillies,Los Angeles Angels,,,138169
2023-08-29 23:05:00,Baseball,1,Finished,Baltimore Orioles,Chicago White Sox,,,138157
2023-08-29 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Washington Nationals,,,138167
2023-08-29 23:10:00,Baseball,1,Finished,Boston Red Sox,Houston Astros,,,138158
2023-08-29 23:10:00,Baseball,1,Finished,New York Mets,Texas Rangers,,,138163
2023-08-29 23:40:00,Baseball,1,Finished,Minnesota Twins,Cleveland Guardians,,,138170
2023-08-29 23:45:00,Baseball,1,Finished,St.Louis Cardinals,San Diego Padres,,,138166
2023-08-30 00:05:00,Baseball,1,Finished,Chicago Cubs,Milwaukee Brewers,,,138159
2023-08-30 00:10:00,Baseball,1,Finished,Kansas City Royals,Pittsburgh Pirates,,,138161
2023-08-30 00:40:00,Baseball,1,Finished,Colorado Rockies,Atlanta Braves,,,138171
2023-08-30 01:40:00,Baseball,1,Finished,Seattle Mariners,Oakland Athletics,,,138165
2023-08-30 01:45:00,Baseball,1,Finished,San Francisco Giants,Cincinnati Reds,,,138164
2023-08-30 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Arizona Diamondbacks,,,138162
2023-08-30 17:05:00,Baseball,1,Finished,Philadelphia Phillies,Los Angeles Angels,,,138172
2023-08-30 17:05:00,Baseball,1,Finished,Baltimore Orioles,Chicago White Sox,,,138184
2023-08-30 17:10:00,Baseball,1,Finished,Minnesota Twins,Cleveland Guardians,,,138173
2023-08-30 18:15:00,Baseball,1,Finished,St.Louis Cardinals,San Diego Padres,,,138175
2023-08-30 18:20:00,Baseball,1,Finished,Chicago Cubs,Milwaukee Brewers,,,138179
2023-08-30 19:07:00,Baseball,1,Finished,Toronto Blue Jays,Washington Nationals,,,138174
2023-08-30 19:45:00,Baseball,1,Finished,San Francisco Giants,Cincinnati Reds,,,138178
2023-08-30 20:10:00,Baseball,1,Finished,Seattle Mariners,Oakland Athletics,,,138177
2023-08-30 20:10:00,Baseball,1,Finished,Boston Red Sox,Houston Astros,,,138183
2023-08-30 22:40:00,Baseball,1,Finished,New York Mets,Texas Rangers,,,138176
2023-08-30 22:40:00,Baseball,1,Finished,Detroit Tigers,New York Yankees,,,138182
2023-08-30 22:40:00,Baseball,1,Finished,Miami Marlins,Tampa Bay Rays,,,138185
2023-08-31 00:10:00,Baseball,1,Finished,Kansas City Royals,Pittsburgh Pirates,,,138181
2023-08-31 00:40:00,Baseball,1,Finished,Colorado Rockies,Atlanta Braves,,,138186
2023-08-31 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Arizona Diamondbacks,,,138180
2023-08-31 17:10:00,Baseball,1,Finished,Detroit Tigers,New York Yankees,,,138187
2023-08-31 23:05:00,Baseball,1,Finished,Washington Nationals,Miami Marlins,,,138189
2023-09-01 01:40:00,Baseball,1,Finished,San Diego Padres,San Francisco Giants,,,138190
2023-09-01 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Atlanta Braves,,,138188
2023-09-01 17:10:00,Baseball,1,Finished,Cincinnati Reds,Chicago Cubs,,,136249
2023-09-01 22:40:00,Baseball,1,Finished,Cincinnati Reds,Chicago Cubs,,,138198
2023-09-01 23:05:00,Baseball,1,Finished,Washington Nationals,Miami Marlins,,,138202
2023-09-01 23:10:00,Baseball,1,Finished,New York Mets,Seattle Mariners,,,138194
2023-09-01 23:10:00,Baseball,1,Finished,Cleveland Guardians,Tampa Bay Rays,,,138197
2023-09-02 00:05:00,Baseball,1,Finished,Texas Rangers,Minnesota Twins,,,138191
2023-09-02 00:10:00,Baseball,1,Finished,Kansas City Royals,Boston Red Sox,,,138196
2023-09-02 00:10:00,Baseball,1,Finished,Chicago White Sox,Detroit Tigers,,,138199
2023-09-02 00:10:00,Baseball,1,Finished,Houston Astros,New York Yankees,,,138201
2023-09-02 00:10:00,Baseball,1,Finished,Milwaukee Brewers,Philadelphia Phillies,,,138203
2023-09-02 00:15:00,Baseball,1,Finished,St.Louis Cardinals,Pittsburgh Pirates,,,138192
2023-09-02 00:40:00,Baseball,1,Finished,Colorado Rockies,Toronto Blue Jays,,,138204
2023-09-02 01:40:00,Baseball,1,Finished,Oakland Athletics,Los Angeles Angels,,,138193
2023-09-02 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Baltimore Orioles,,,138200
2023-09-02 01:40:00,Baseball,1,Finished,San Diego Padres,San Francisco Giants,,,138205
2023-09-02 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Atlanta Braves,,,138195
2023-09-02 20:05:00,Baseball,1,Finished,Washington Nationals,Miami Marlins,,,138217
2023-09-02 20:07:00,Baseball,1,Finished,Oakland Athletics,Los Angeles Angels,,,138208
2023-09-02 22:10:00,Baseball,1,Finished,Cleveland Guardians,Tampa Bay Rays,,,138213
2023-09-02 22:40:00,Baseball,1,Finished,Cincinnati Reds,Chicago Cubs,,,138214
2023-09-02 23:10:00,Baseball,1,Finished,New York Mets,Seattle Mariners,,,138209
2023-09-02 23:10:00,Baseball,1,Finished,Kansas City Royals,Boston Red Sox,,,138211
2023-09-02 23:10:00,Baseball,1,Finished,Houston Astros,New York Yankees,,,138212
2023-09-02 23:10:00,Baseball,1,Finished,Chicago White Sox,Detroit Tigers,,,138215
2023-09-02 23:15:00,Baseball,1,Finished,St.Louis Cardinals,Pittsburgh Pirates,,,138207
2023-09-02 23:15:00,Baseball,1,Finished,Texas Rangers,Minnesota Twins,,,138216
2023-09-02 23:15:00,Baseball,1,Finished,Milwaukee Brewers,Philadelphia Phillies,,,138218
2023-09-03 00:10:00,Baseball,1,Finished,Arizona Diamondbacks,Baltimore Orioles,,,138210
2023-09-03 00:10:00,Baseball,1,Finished,Colorado Rockies,Toronto Blue Jays,,,138219
2023-09-03 00:40:00,Baseball,1,Finished,San Diego Padres,San Francisco Giants,,,138220
2023-09-03 01:10:00,Baseball,1,Finished,Los Angeles Dodgers,Atlanta Braves,,,138206
2023-09-03 16:10:00,Baseball,1,Finished,Cincinnati Reds,Chicago Cubs,,,138232
2023-09-03 17:05:00,Baseball,1,Finished,Milwaukee Brewers,Philadelphia Phillies,,,138222
2023-09-03 17:35:00,Baseball,1,Finished,Washington Nationals,Miami Marlins,,,138221
2023-09-03 17:40:00,Baseball,1,Finished,New York Mets,Seattle Mariners,,,138228
2023-09-03 18:10:00,Baseball,1,Finished,Kansas City Royals,Boston Red Sox,,,138230
2023-09-03 18:10:00,Baseball,1,Finished,Chicago White Sox,Detroit Tigers,,,138233
2023-09-03 18:15:00,Baseball,1,Finished,St.Louis Cardinals,Pittsburgh Pirates,,,138226
2023-09-03 18:35:00,Baseball,1,Finished,Texas Rangers,Minnesota Twins,,,138225
2023-09-03 19:10:00,Baseball,1,Finished,Colorado Rockies,Toronto Blue Jays,,,138223
2023-09-03 20:07:00,Baseball,1,Finished,Oakland Athletics,Los Angeles Angels,,,138227
2023-09-03 20:10:00,Baseball,1,Finished,Los Angeles Dodgers,Atlanta Braves,,,138224
2023-09-03 20:10:00,Baseball,1,Finished,Cleveland Guardians,Tampa Bay Rays,,,138231
2023-09-03 20:10:00,Baseball,1,Finished,Arizona Diamondbacks,Baltimore Orioles,,,138234
2023-09-03 20:10:00,Baseball,1,Finished,San Diego Padres,San Francisco Giants,,,138235
2023-09-03 23:10:00,Baseball,1,Finished,Houston Astros,New York Yankees,,,138229
2023-09-04 18:10:00,Baseball,1,Finished,Kansas City Royals,Chicago White Sox,,,138252
2023-09-04 18:20:00,Baseball,1,Finished,Chicago Cubs,San Francisco Giants,,,138242
2023-09-04 20:05:00,Baseball,1,Finished,Texas Rangers,Houston Astros,,,138237
2023-09-04 20:07:00,Baseball,1,Finished,Oakland Athletics,Toronto Blue Jays,,,138236
2023-09-04 20:10:00,Baseball,1,Finished,Tampa Bay Rays,Boston Red Sox,,,138238
2023-09-04 20:10:00,Baseball,1,Finished,Arizona Diamondbacks,Colorado Rockies,,,138239
2023-09-04 20:10:00,Baseball,1,Finished,Cincinnati Reds,Seattle Mariners,,,138241
2023-09-04 22:10:00,Baseball,1,Finished,Cleveland Guardians,Minnesota Twins,,,138243
2023-09-04 22:35:00,Baseball,1,Finished,Pittsburgh Pirates,Milwaukee Brewers,,,138244
2023-09-04 22:40:00,Baseball,1,Finished,San Diego Padres,Philadelphia Phillies,,,138245
2023-09-05 01:38:00,Baseball,1,Finished,Los Angeles Angels,Baltimore Orioles,,,138240
2023-09-05 22:10:00,Baseball,1,Finished,Cleveland Guardians,Minnesota Twins,,,138253
2023-09-05 22:35:00,Baseball,1,Finished,Pittsburgh Pirates,Milwaukee Brewers,,,138257
2023-09-05 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Boston Red Sox,,,138248
2023-09-05 22:40:00,Baseball,1,Finished,Cincinnati Reds,Seattle Mariners,,,138251
2023-09-05 22:40:00,Baseball,1,Finished,Miami Marlins,Los Angeles Dodgers,,,138258
2023-09-05 23:05:00,Baseball,1,Finished,New York Yankees,Detroit Tigers,,,138250
2023-09-05 23:05:00,Baseball,1,Finished,Washington Nationals,New York Mets,,,138259
2023-09-05 23:20:00,Baseball,1,Finished,Atlanta Braves,St.Louis Cardinals,,,138255
2023-09-05 23:40:00,Baseball,1,Finished,Chicago Cubs,San Francisco Giants,,,138254
2023-09-05 23:40:00,Baseball,1,Finished,Kansas City Royals,Chicago White Sox,,,138267
2023-09-06 00:05:00,Baseball,1,Finished,Texas Rangers,Houston Astros,,,138247
2023-09-06 01:38:00,Baseball,1,Finished,Los Angeles Angels,Baltimore Orioles,,,138246
2023-09-06 01:40:00,Baseball,1,Finished,Oakland Athletics,Toronto Blue Jays,,,138249
2023-09-06 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Colorado Rockies,,,138256
2023-09-06 01:40:00,Baseball,1,Finished,San Diego Padres,Philadelphia Phillies,,,138260
2023-09-06 16:35:00,Baseball,1,Finished,Pittsburgh Pirates,Milwaukee Brewers,,,138261
2023-09-06 17:10:00,Baseball,1,Finished,Cleveland Guardians,Minnesota Twins,,,138268
2023-09-06 18:20:00,Baseball,1,Finished,Chicago Cubs,San Francisco Giants,,,138270
2023-09-06 19:37:00,Baseball,1,Finished,Oakland Athletics,Toronto Blue Jays,,,138264
2023-09-06 19:40:00,Baseball,1,Finished,Arizona Diamondbacks,Colorado Rockies,,,138272
2023-09-06 20:10:00,Baseball,1,Finished,San Diego Padres,Philadelphia Phillies,,,138273
2023-09-06 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Boston Red Sox,,,138263
2023-09-06 22:40:00,Baseball,1,Finished,Cincinnati Reds,Seattle Mariners,,,138269
2023-09-06 22:40:00,Baseball,1,Finished,Miami Marlins,Los Angeles Dodgers,,,138274
2023-09-06 23:05:00,Baseball,1,Finished,New York Yankees,Detroit Tigers,,,138265
2023-09-06 23:05:00,Baseball,1,Finished,Washington Nationals,New York Mets,,,138275
2023-09-06 23:20:00,Baseball,1,Finished,Atlanta Braves,St.Louis Cardinals,,,138271
2023-09-06 23:40:00,Baseball,1,Finished,Kansas City Royals,Chicago White Sox,,,143145
